"sample.expression","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils"
"a47b2410-0096-4947-a15c-78b7d83f0de0",0.0868331912295311,0,0.0189401853763441,0.0986820426613108,0,0.318411691933611,0,0.0107735894504189,0.1126254826587,0,0.042101758103459,0.0070907755043082,0.0461343258070353,0.146188744568753,0.0743689551229341,0.0369360481748468,0,0,0,0.000913209408747774,0,0
"b8c86a28-1b3a-436a-9e4e-f9ebe202a0b0",0.0565894064423255,0,0.0237269996431526,0.0322215008522544,0,0.422808661095005,0.0192702989750764,0.00775758076157148,0,0,0.073325395329731,0.0114545247096986,0.0508457374300705,0.0523141477943571,0.0932436792739005,0.134160181970348,0.00150560849324079,0,0.0207762772292684,0,0,0
"20acda2c-3fd5-4f30-83ff-e39950e62f24",0.0833859258131855,0,0.0466070432113107,0.020819269326927,0,0.308615667246212,0,0.0190613490604166,0.0654201625073848,0,0.0949487927186841,0,0.0363312083262287,0.0890937919713307,0.0259260059060665,0.113062588556828,0.00178709606587946,0.0294092448227778,0,0.0561721161198187,0.00935973834694945,0
"c3e46c0a-db17-4e19-aca4-c37929893a70",0.0449815799129095,0,0.026023951264535,0.0101468529510215,0,0.431701667831427,0.0143952043488145,0.00211410949964051,0.0376517626721732,0,0.0887790906497062,0,0.0348899772698571,0.14803026549651,0.0635208848133542,0.0373548167830985,0,0,0,0.0604098365069524,0,0
"7ef7ce38-5696-416f-9573-e39529d71282",0,0,0.00429406583161827,0,0,0.365066401719296,0.054078228948768,0,0,0,0.121452018726615,0.0295735733105102,0.0701524762210443,0.270755977654527,3.81457605043179e-05,0.0403985189333926,0.00616787059070744,0,0,0.0164195981108391,0.021603124192178,0
"1d9e0941-8080-4118-8be1-522c3534b214",0.0293025691069872,0,0.0161599300795746,0.0344571131715223,0,0.311849727022829,0.0606285462123579,0,0,0,0.0666169348781039,0,0.0358711475021803,0.153429822434142,0.0847008369809292,0.138498258788716,0,0,0.0283368013220871,0,0.0202240415091858,0.0199242709913848
"13a97eef-1573-4cdd-ba0d-de4e92007ae3",0.0937649224051155,0,0.00965942692633375,0.0906548220091731,0,0.155110243585632,0.000479001051584744,0.0492595293870677,0.0476120232623491,0,0.06846727430061,0.0245715727121322,0.000152220742555768,0.0601434238954458,0.113586433534912,0.216849987139397,0.00832609388001126,0,0.0519417119297791,0,0,0.00942131323790159
"3a77c136-9ef3-4c0d-baae-6fb98f33d1cd",0.0448487928297996,0,0,0.0510525200110453,0,0.272789123813457,0,0.0456466828979111,0.0145237857456474,0,0.0583655632506197,0.0174619332227375,0,0.184017983416735,0.0772454180350315,0.110445606828166,0.012193179322633,0.0215637260533541,0,0.0517580565429537,0,0.03808762802991
"340227c2-4cb6-4f9b-8e49-44171be1af21",0.090063449614643,0,0.0688898704744517,0.0636099747453938,0,0.201222921476837,0.0247760462676133,0,0.0367082719705365,0,0.0775314010229454,0,0,0.278932367135936,0.0466232693347597,0.088135957284651,0,0,0,0.0213380242171064,0,0.0021684464551259
"1e906b12-18b4-4ace-bcbd-dcf46a4612d6",0.100154877463457,0,0.0153774593421072,0.0443533728027964,0,0.381932183688529,0,0,0,0,0.0847218061687535,0,0.0392593271158621,0.0427011074048358,0.0358094622373347,0.149330378330245,0.0716996585790123,0,0.00467381706227591,0.0299865498047913,0,0
"d29657b1-d7b6-4382-96a2-1421e81d194f",0.0791447041029222,0,0,0.00808209524092654,0,0.115123700797284,0.0178087354937159,0.0304535693932447,0.0717856044884095,0,0.0408073351194646,0,0,0.427931002605368,0.0622248306762722,0.130427590117771,0,0,0,0.0162108319646218,0,0
"7516a33f-2b76-4fed-b6b4-7393cbddab2c",0.0654007518773154,0,0.0741286683645441,0.0287199564292944,0,0.307595637129746,0,0,0.0187063080782447,0,0.0956063147419623,0,0.0350940316198088,0.146652074883367,0.0194257627406304,0.122177787605804,0,0.0272859983753024,0.00328077767607377,0.0559259304779064,0,0
"8bdd47af-bcae-4259-bbe4-d89985a39682",0.00353309029593596,0,0.0391098352651536,0.00605846671585419,0,0.466969021618749,0.0744789271991973,0,0,0,0.118143809343739,0,0.015566127163608,0.0645577170392637,0.0454807173681503,0.0812448000702833,0,0.0347623049025594,0,0.0500951830175069,0,0
"8d461f02-0a2c-4dac-ab51-463f6d06399a",0.0573088357312448,0,0.0115026759866265,0.0430708990168493,0,0.440721531217411,0.0153631842969694,0,0.000632948770662146,0,0.0531102924889905,0,0,0.100473794223545,0.0480152438241744,0.159015866658895,0.0204960136707817,0.0228249214900789,0,0,0,0.0274637926237709
"aaa872bb-ec87-4316-bec6-33d02dc2b303",0.0403483532928805,0,0.0147314116531917,0.0265629607017935,0,0.333165447064326,0.0243136157763309,0,0,0,0.0824689060336879,0,0.00277353482681406,0.284194658140888,0.0022965840529705,0.0734437392477255,0,0.0605310534426585,0,0.0519769179050548,0.00227044752626097,0.000922370335417981
"e90ff838-e3c9-4e63-91ea-7684509513d7",0.0147927256057964,0,0.0121491290379107,0.0391215358235257,0,0.249819153634745,0,0.0359628441945718,0.0135027666151827,0,0.0214158114545197,0.0328993795100929,0,0.295630269413627,0.135386474561953,0.108384858832096,0.013657231145888,0,0.0168327183319258,0,0.0104451018381661,0
"d7c67512-0eeb-46ce-b13e-e1c1bd33899f",0.0276710424534526,0,0.0152609678104074,0,0,0.368519277556241,0,0,0,0,0.0522770928909831,0,0.0124936189617734,0.226011365275108,0.0279431424640305,0.112224021228716,0,0.00895512456879901,0,0.0610843980759038,0,0.0875599487145856
"fc0e5b6c-c3c9-4dd3-8517-521e39d245e3",0.05156253333721,0,0.0113509156757265,0.0407531947343134,0,0.42447242381065,0,0,0,0,0.0770888673826896,0,0.0224937885429319,0.0870797068126072,0.0831430266161068,0.154730888927244,0.0144349651672914,0.00552478564753412,0,0.0263885924248188,0,0.000976310920877043
"0f67153e-18b4-4395-be3c-290c2409b96c",0.00387222794059855,0.00237188665072228,0.00457617386891699,0,0,0.199648431900858,0.116571548882805,0,0.0188209171649338,0,0.116600176909366,0,0,0.443115942863146,0,0,0.00590089636803507,0,0,0.0489230799233992,0.0395987175272195,0
"70883b31-d130-4efd-a7c6-169c8d4a253d",0.04887414632073,0,0.0282372059163351,0,0,0.365717030228764,0,0.0233911016185493,0.0342377867480918,0,0.119487837641386,0.00635743271989602,0,0.24588711118585,0.0193836636407698,0.0827068839132418,0,0,0,0.0257198000663861,0,0
"f16558e5-1e43-4779-950f-10e4c44f9f44",0.0841887274079907,0,0.0264112900286339,0.0441306827869674,0,0.405627297118768,0,0,0.0374615363647662,0,0.0783889845656361,0,0.0387480495403513,0.0705920339994541,0.0663282037931443,0.0914258671788363,0.0102469880077594,0,0,0.0464503392076921,0,0
"235011d3-170f-48ee-98a9-67d473cf475f",0.00131432178219016,0.0101312336686397,0.00594326069524385,0,0,0.364527686390149,0,0.015615085754822,0.0975922370243339,0,0.0164181598614302,0.0572447992093317,0.0184542695014344,0.367049726929019,0.0108623373045903,0.0228032961225495,0,0,0.0120435857562657,0,0,0
"6466a8b1-d1e2-4195-a353-0800576c13c8",0.0963743636844348,0,0.0429023976830108,0.00793811522267743,0,0.326123187489841,0,0,0.0534926537156849,0,0.0856294044678126,0,0,0.185627472726123,0.0115778647233407,0.109547274590018,0,0.0131109199746952,0,0.0653988351270383,0.00227751059532404,0
"ba0dfc63-e0fa-4243-a69a-1384ba5f5df3",0,0.0100894579074926,0,0.0374735925622956,0,0.428674494035892,0,0.00363129335822048,0,0,0.0667346516692064,0,0.08345860723955,0.28280476485068,0.0199359889745183,0,0.00623982184162628,0,0.0535047257413976,0,0.00745260181912039,0
"46306072-c59c-4b4b-963c-9c4e778ff34b",0.0672136291410601,0,0,0,0,0.368403833631547,0.0347942596723729,0,0,0,0.0440066402928326,0,0,0.0712867046112239,0.0805355176115499,0.146754725554878,0,0.0323832950615186,0,0.0535349105404867,0.0502271412480298,0.0508593426344995
"1eb9fc2c-7cf0-4083-a4db-c2a93ae73ba9",0.12749333828787,0,0.0224261509786209,0.0454488099541982,0,0.337970120763724,0,0.0642926445971015,0.0976638330549768,0,0.0527531192550744,0,0.0574077892325077,0.0746018720934648,0.0130288658866232,0.00527531974858354,0,0.00499748012814748,0,0.0904565528918673,0.00618410312723994,0
"1439268f-6863-433c-8941-157b251a15dd",0.0286298950051051,0,0,0.00594027957450394,0,0.440800042296206,0,0.0241139887160414,0.110316519904091,0,0.0592994828589075,0,0.0288884640039,0.0441725838409979,0.0334625271389799,0,0,0.0220228671824482,0,0.191654293833406,0.0106990556454128,0
"ce9aa48c-583a-4c1e-95fa-9b552a263273",0.027185354866462,0,0.0475995054545045,0.0334762915374921,0,0.375933451738058,0,0.0459779660782648,0.0581034709551995,0,0.0746002856439413,0,0.0652976647627999,0.101327980961833,0.00604393315260341,0.0299609344671889,0,0.00932122507470568,0,0.119575737791732,0.00559619751521493,0
"b200872e-2a18-4d56-a291-b7c61e780c8c",0.0652524953434186,0,0.0347473302740308,0.0329555766543534,0,0.40252656217736,0.0656354067472973,0.00190556156481899,0,0,0.142363895092495,0,0.00467681777667477,0.128613917202084,0.00971792958879459,0.0261409785212265,0,0.0142062287234063,0,0.0551693885444065,0,0.0160879117896332
"7438c684-496c-47a1-823a-548ad8024739",0.0821742816876706,0,0.0313989919524548,0,0,0.328432836694653,0,0,0,0,0.0823692666785693,0,0,0.264639405144759,0.0727072821368996,0.0878858356083219,0,0.00575596753211011,0,0.0446361325645622,0,0
"f8798653-cb5f-46b2-8f7c-295bcebc9448",0,0,0,0.121451993277217,0,0.0427800868829665,0,0.170705908105371,0.257054384337526,0,0,0.0316350847130093,0.0583711119190372,0.170364692651829,0.0849676906051716,0.0168574272797781,0,0,0.0403935533577253,0,0.00541806687036889,0
"2a798f67-1c22-4768-a278-101f0927c414",0.0560376833285829,0,0.0231887395299736,0,0,0.293737050908505,0.064085055478602,0,0,0,0.0835174856094038,0,0.00245505546129829,0.284152139703303,0.0127874497262725,0.144552052517028,0,0,0,0.0354872877370311,0,0
"d8c199b4-c36c-4c4e-85af-c34ef58a4f78",0.0523473219980776,0,0.0622314019388421,0,0,0.456199018870626,0.0915330909478813,0,0,0,0.103336429044225,0,0.0158799946218433,0.0587307995668338,0.00493538207187879,0.0997047718771303,0,0.0194508655418787,0,0.0356509235207828,0,0
"372b7738-15ac-466f-8e10-13011773703d",0.0606259493936793,0,0.00227305491698631,0,0,0.455377295072488,0.0793066690303493,0,0,0,0.0972616144404675,0,0.0448792383437597,0.095698632992171,0,0.0667283993426212,0,0.0202742069000107,0,0.0251508236922627,0.0524241158752045,0
"1efc474d-047f-44b6-aa31-23a667a499c7",0,0,0,0,0,0.257628630612014,0,0.0141484261086596,0.0511529544606279,0,0.127425951597226,0,0,0.387263809089653,0.00409505318918929,0.00492668972809687,0,0,0,0.147317279000905,0,0.00604120621362862
"24c0b854-79c3-436a-87a7-4d0bbfac626a",0.0718463527740728,0,0.0240120368063414,0,0,0.039435100706254,0.0128289205409457,0,0.0479415820620739,0,0.0361559365146615,0,0,0.451565733455726,0.00554125647866911,0.0353661556943876,0,0,0,0.2490736436228,0,0.0262332813440687
"4cdd2363-6193-433c-8107-fe38f7f49e04",0.0121712669507921,0,0.00916667042872529,0.0754888797567474,0,0.285491570735157,0,0.0352296486965122,0.0274852978649789,0,0.121419427822244,0.0272390572494389,0.0152724250993162,0.0312508454427393,0.203947593551512,0.111963025387426,0.0161412575573211,0.021880188702887,0,0,0,0.00585284475420339
"f1572ceb-0891-46f8-baaa-25cd01f12454",0.0863070075136899,0,0.000119554552146418,0,0,0.220004016731735,0,0.00455203720117636,0.093073733654545,0,0.0706336674129029,0,0.0434541725064664,0.243095492882159,0.0172789524694752,0.0788863699100937,0,0,0,0.14259499516561,0,0
"3f62d79d-a8b2-42d2-93a3-612a1f3dd51f",0.0805538855179582,0,0.00304614963374268,0.0549653208051697,0,0.227660206698645,0.0153825181093655,0.0392743364839036,0.0361562663560211,0,0.058865834312587,0,0,0.246784386855782,0.0594201486498596,0.12679916595464,0,0.04371306831825,0.00737871230407573,0,0,0
"4670aeca-1859-4303-bc74-6510c5596214",0.0672638654781733,0,0.00464188898319727,0.139526701245235,0,0.28272040538724,0,0,0.0433140162694351,0,0,0.0175156428109839,0.0836816620284109,0.0999840694124082,0.0759460674304467,0.0725362334644607,0,0.0280896506489165,0,0.0409064299544792,0.0438733668866131,0
"19d9ecf8-e540-4a8c-8ed5-529b737107a3",0.0435344549846305,0,0.00127056636449163,0.0412832753112087,0,0.206699458511989,0.0239488860570916,0,0.0234460777387328,0,0.0524416177066734,0,0.014450853724341,0.364904511778683,0.0410605877694264,0.14328502509934,0,0,0.0436746849533925,0,0,0
"2e632fd9-fa17-4290-9601-a5d462cf152c",0.253138884209297,0,0.0139015550753944,0.133319557247727,0,0.300592691851248,0.0107793322254534,0.0514561683103917,0,0,0.0406554032324757,0,0.00352134022009242,0.0687375443393506,0.0418492368256555,0.0638749638742366,0,0.0101095729219577,0,0.00806374966671976,0,0
"2143273e-c472-41ce-909e-6edade2e22aa",0.104171515772444,0,0.0168476513330743,0,0,0.366535716257391,0,0,0,0,0.0552584979434601,0,0,0.12793919782633,0.101451866913736,0.127925752707541,0,0,0,0.00980942945831408,0.0840178157728378,0.00604255601487037
"348dea34-6f71-4aed-a768-a4db41ba83a7",0.0620708764731275,0,0.0280854515474253,0,0,0.128276469488824,0.0189000576774671,0,0.0304834651171361,0,0.0699960164273087,0,0,0.40054916718623,0.144373758730227,0.0798036217650253,0,0,0,0.0235930217689149,0,0.013868093818314
"096c43df-fa92-4b3c-a336-b07bc7feb075",0.166565558583207,0,0.0147299513400581,0,0,0.268878883856484,0,0.0722822158032953,0.0720128372131856,0,0.0575383054690626,0,0.038396212545977,0.130098389217049,0.0175549286056389,0.0619874568351441,0,0.00703043163869858,0,0.0887527194511673,0,0.00417210944103255
"e2723ed1-3322-4a2d-a1c5-827132d32c4c",0.0584744457044192,0,0.0180764672782617,0,0,0.381209720245217,0.024744686868597,0,0,0,0.0997043450733499,0,0.0139471355360955,0.0970622240726739,0.074226431660667,0.162100745456089,0.0356336103554855,0,0,0.0348201877491442,0,0
"baf6f013-ebc0-4b37-afbd-1c4cf91d7f0e",0.153587839697674,0,0.0555172441531372,0,0,0.359966905817108,0.0173298200902751,0,0.0864538945672878,0,0.0199183512131388,0,0.000811747531352112,0.148088463561321,0.0269310304132812,0.102882908508955,0.0234863259622895,0.00502546848418037,0,0,0,0
"810fcd41-3fa7-48fc-9fef-5c680eb18d9d",0.0707865596554572,0,0.0145218584451436,0,0,0.369569423228226,0.00572654767703608,0.0190269058184612,0.0172848150000995,0,0.055258460697103,0.00693701422774972,0,0.241622838409843,0.0992387346392461,0.100026842201635,0,0,0,0,0,0
"486a9416-2523-4d78-a2a3-19be06d66052",0.0895924479417612,0,0.00370071818309399,0,0,0.268884019916656,0.00250002163765816,0.021849180110303,0.0278478291773683,0,0.0343498343796421,0,0,0.346494062137985,0.0501138576089916,0.137912887794621,0,0,0.0167551411119201,0,0,0
"07db9e9d-059d-4e6c-b483-81517a492b96",0.0591569259944217,0,0.0220488639952116,0,0,0.29597505029161,0.0362374653778296,0.0348564959738443,0.00795561219146988,0,0.0526295975640297,0.0064405770808224,0,0.198426803927165,0.0820316738738338,0.183333726251609,0,0,0.0209072074781526,0,0,0
"ec0265f4-901d-4b6f-8a6a-464edc634bd9",0.0658414198358501,0,0.0243618539502602,0.0875535977653713,0,0.261771849156213,0.13908041526323,0,0,0,0.0705768488840754,0,0.0278767084176006,0.161782658051313,0.0152624481550954,0,0,0.0084918844175562,0,0.130271659934017,0.00712865616941667,0
"3b9a34ee-3fb1-43d4-ae30-45a6b7fff7bc",0.0302480326956107,0,0.00447031465283414,0.0199213228845058,0,0.393832718224151,0,0.0280130303236819,0.0301083174980295,0,0.0329672113273954,0.0298052852692447,0.0714929989335431,0.236957922275157,0.0139396524839469,0.0580997796276299,0.0101715227537594,0.0077835415669695,0,0.0250784017215419,0.000758035290331912,0.00635191247166754
"2086156e-7b02-4657-a166-e1103f647653",0.138183968123405,0,0.0609000234774791,0,0,0.298351836177788,0.00675780382148133,0,0.0234106265640662,0,0.0181944222108633,0.029813998741883,0.0180130608513,0.149306608237509,0,0.166800638440419,0.0149178261928217,0.042153621618091,0.0331955655428944,0,0,0
"4492fb1e-7195-470a-82f9-1168cccd2f15",0.070135962253438,0,0.0427638475764986,0,0,0.399355155493783,0.0433064947233514,0,0,0,0.0689845400837296,0,0.0262118859782738,0.20034339263488,0.0154809282533012,0.0943009021332876,0,0.0276208414779454,0,0.0114960493915118,0,0
"b64520cd-55c9-46d8-aa01-3f6910237ad4",0.00772922348843508,0,0.00804789981298824,0,0,0.38391726985997,0.082050403456896,0,0.000520921539318072,0,0.0682816248186922,0.0380681363704056,0.0784689271756196,0.190578310933026,0,0.0717658187334174,0.0513347063515425,0,0.0192367574596891,0,0,0
"88c07bcb-4d91-48bd-aab1-fe9f541e8c26",0.0870730515766424,0,0.0837495743035752,0,0,0.334133394522982,0,0,0.092327433146168,0,0.024066769355781,0.0347450120237185,0.0225349148987505,0.185052480256068,0,0.123666250589957,0,0,0,0.0126511193263581,0,0
"070e2532-7a14-4c76-a352-3653eb20f29e",0.0312814127449462,0,0.0923724949682913,0,0,0.507498631077811,0,0,0,0,0.082984833299728,0,0.0160667963502187,0.0252244801445268,0.0729227923098685,0.078544168270167,0,0,0,0.0434090529785848,0.0496953378558577,0
"b8d61e2a-3d9a-4057-a202-4f96c4b1ee4a",0.0749018400952169,0,0.0363577942548227,0,0,0.273841812049161,0.042691514755537,0,0,0,0.0696520861570892,0,0.00984489841636957,0.4034698018024,0.00442592251321419,0.0474390148750668,0,0,0,0.0373753150811224,0,0
"7e4c217f-2457-43b8-9893-0c66d1f91b50",0.0701677321456296,0,0.00742753450896384,0.015967902101276,0,0.314531159518612,0,0,0,0,0.0339515570455657,0,0,0.225852858310452,0.0578481033773706,0.228085849673342,0.00434378636731196,0,0.0418235169514761,0,0,0
"d09b3ae4-3d3c-4fd5-8a5d-b14dd31bbb33",0.00524164701618357,0.00230382659243507,0,0.0449270139515218,0,0.284599389193059,0,0,0,0,0.0937469842360512,0,0,0.330615897330358,0.00269395871596435,0.0433056393136658,0.0193412181140462,0.0028241672829059,0,0.169778489295516,0.000621768958292607,0
"911942f6-7b0b-4af7-8c94-74da1996f9ae",0.0422024123479433,0,0,0,0,0.191174724281618,0,0.0116472314289943,0.056502326522081,0,0.106354862732106,0,0.0407338818174849,0.176288599504123,0,0.0116414388748223,0,0.0583485885592452,0,0.289313164042916,0.00440016601962158,0.0113926038690444
"2b5b2b73-4593-48ed-aa54-bba92d5579cd",0.0321235295515174,0,0,0,0,0.378788013465493,0,0,0.00586177801233015,0,0.0794559514243987,0,0,0.385965230524083,0.039075436263859,0.0289141246049446,0,0,0,0.0498159361533738,0,0
"0c8a2bb2-5894-40b7-90bf-acce85018b0e",0.0371942677607345,0,0.0213732474291775,0.0758778773778479,0,0.238543025939246,0.0543532753771904,0.0024694761161216,0.0300941550599358,0,0.0934043433587317,0,0.0170528801259771,0.197056659459859,0.0696922810072474,0.128968035716819,0,0,0.0339204752711118,0,0,0
"b4114885-38cd-4e8a-874b-b78da8d95e2c",0.0741093177698707,0,0,0,0,0.43313085405274,0,0,0,0,0.0578984905025586,0.000336315530616138,0.0116370407026395,0.102567776198434,0.0608696740400299,0.100897873180633,0.00111445735025964,0.00545860318698475,0,0.0904643677177545,0,0.0615152297674787
"12b5a479-e77a-4249-ac7e-af12fba5b788",0.0507456210180863,0,0.0222071628871268,0,0,0.16423851591774,0,0,0.07200860098775,0,0.0340850126423313,0,0,0.264442068738016,0.0790350180887568,0.284333737772211,0,0,0.0148382749971994,0.0121976452125424,0,0.00186834173824099
"b3c386da-4df7-4944-b01b-aa2d6a3ce306",0.140023038856686,0,0.0223558366490736,0.0303431599903248,0,0.33015698931004,0,0,0.041554146149896,0,0.0574744527873968,0,0.0353595155071744,0.15313270080948,0.0112935647378057,0.146897901306356,0.008989278740324,0.0112709486368448,0,0.0111484665185982,0,0
"bd9a9959-58b1-46c1-ad87-9fbedf43a3ed",0.0953902006757489,0,0.0349211036079713,0.00114047910228565,0,0.353796551199612,0,0.0129635573604758,0.0201591113200633,0,0.09646841516132,0,0.0166025366342127,0.137457981867526,0,0.0812413651602077,0,0.0541085394396775,0,0.0811566327290354,0,0.0145935257418635
"6c4de969-b783-4a2b-b66d-d14c4f045b47",0.00531936095013897,0,0,0.0732333946684684,0,0.228761668255928,0,0.00564826218091151,0.0032681199915843,0,0.0089872660876381,0.0112159347393228,0.0296660281873381,0.242402988558272,0.167778504849899,0.198408815595635,0.0084833737662269,0,0,0.016826282168637,0,0
"0aa73120-49bb-4ebd-8cff-1680aaeacc1f",0.142807696890917,0,0,0.0349228220012995,0,0.492953027178462,0,0,0.00903443382143841,0,0.0953963125273501,0,0.0235339158512072,0.0180067955857753,0.00864037913529433,0.0981758293430517,0.00659186341409929,0.0142208418283273,0,0.0557160824227774,0,0
"2c000a18-9a1b-41d1-a138-a5ae0d56f78c",0.136952177943445,0,0.0374819157142528,0.0886017611248371,0,0.140271829612051,0,0.0238297610717425,0.057929576811546,0,0.0395656807773823,0.0185456934875797,0.0108634138636628,0.105743893933673,0.0886878012004983,0.197438818163187,0.028019062908755,0,0.0260686133873872,0,0,0
"e21fa045-53aa-41b5-b03d-a62acddcb26f",0.156341074744093,0,0.0334800842966885,0.111808802956964,0,0.340391014632061,0,0.040146988433578,0,0,0.0303731528526325,0,0.0121739790142862,0.204128472177241,0.00545366988996045,0,0,0,0,0.0593696820838485,0.006333078918647,0
"ba99400a-5d82-4a26-a6b5-92255e742d19",0.171297405610455,0,0.0686282539821404,0.0244120257123826,0,0.160488838850554,0.00325205598346832,0,0.0415329666450644,0,0.0534790184325109,0,0.00910667657345563,0.0787914083276445,0.0519355862377463,0.147527973262482,0.156973089087158,0,0,0.0325747012949388,0,0
"7e13e75e-d029-4028-a506-da56bfce3622",0.224563814747361,0,0,0.0232664667224638,0,0.229876685902904,0.0368785491670468,0.00917352490345403,0.0103331025989964,0,0.108419190714177,0,0.0424333587353481,0.107314454793802,0.0542024960866078,0.117114015566445,0,0,0,0.0353444035640266,0,0.00107993649736856
"9267db79-d1ff-447a-92fc-bb5a24162c02",0.0708443320343812,0,0.00576396132527086,0.119192323517179,0,0.200971328254333,0.0540558534976775,0.0258634031485948,0.0519407096128553,0,0.0779879165083083,0.00349831443823259,0.0189036764142991,0.0319199712295909,0.137376868100453,0.152720655308747,0.00296035603443086,0.0171987102141588,0.0288016203614877,0,0,0
"ef1aebd7-cf03-4d74-897a-e945166ef08f",0.0707056986118963,0,0.0264695115234906,0.00622981908635611,0,0.28391714899279,0,0.0110417424083978,0.0420099876330931,0,0,0,0,0.21403363543678,0,0.225777212812473,0,0.0681645331559275,0.0077207245071453,0.0434885554154288,0,0.000441430416220892
"37acf5f7-bfb5-4c5b-80eb-f21e257ad546",0.0915333844570709,0,0.00510340947609959,0.022965722985378,0,0.122474172228804,0.0245568125475671,0.024047955642234,0.0364264178424942,0,0.0453074783937059,0,0,0.372236212682364,0.0585160015262189,0.168087005789376,0,0,0.0287454264286872,0,0,0
"ebcaf4d5-5515-4ab0-b683-b21fb9f3d390",0.00655367971995865,0,0.029489316887276,0.06381649652089,0,0.245675501990227,0,0.0139489832646946,0.025113137497815,0,0.0624849443937168,0.00938294057202185,0,0.238013515690116,0.0201039766759198,0.208437001200567,0.00333539243621739,0,0.0672818854935614,0,0.00636322765701837,0
"90e86a26-fffa-4c38-b2e0-bf0704ee3615",0.0132220977769311,0,0.0116166650874832,0.00768354895708355,0,0.272549527839431,0,0.0761553886655911,0.00508890162326867,0,0.0463582835808823,0.0145636578726616,0.017022731405251,0.0755977120921237,0.192576792593614,0.250186732770447,0.017377959735233,0,0,0,0,0
"1a820946-e521-47dd-a603-3d050a1a1399",0.0951756963861524,0,0,0.0333521088921288,0,0.133448963224459,0.0341245386465224,0.0273200368224991,0.0712530036354809,0,0.0341861161737783,0,0,0.439208551657375,0.040394354262548,0.0829970376476614,0,0.00853959265139459,0,0,0,0
"1c79c6da-4e25-4eed-9f54-64ff7492cf19",0.0645176561309616,0,0.0812424232709909,0,0,0.352846747553941,0.033817137236817,0,0.041468968430142,0,0.0641540302323504,0,0.0119435414792942,0.0711324419752445,0.030285930318284,0.168875961289338,0.0528090340537687,0,0,0.0269061280288677,0,0
"71bf6cf3-4a45-4521-8cb8-61334a76e1c2",0.156865871815048,0,0.0909199184041924,0.0102026267465645,0,0.4396849841437,0,0,0.0201776509331011,0,0.0651042701215264,0,0.0263165285625219,0.10737569255074,0.00360215480465661,0.0186334720065975,0,0.0132314327637452,0,0.0478853971476064,0,0
"c4e01288-63c7-4187-a766-e6f9905ab139",0.023556942298812,0,0.00196934866219487,0,0,0.393151396816072,0,0.00283354724077442,0.051343266651252,0,0.105366146998447,0,0.0577904822129205,0.19019517956041,0,0,0,0.00939102123502995,0,0.164402668324087,0,0
"6ddfea75-9e5c-481d-a70b-1a5b68ef7b5f",0.0194057438907572,0,0.0172092519155856,0.0444939038315041,0,0.310139041392247,0,0.0327940860013944,0.0109053740166965,0,0.0648676401098539,0,0.0722862338299833,0.180810867005518,0.0997075658829394,0.0626479484023368,0.0310169823602501,0,0,0.0300894064008575,0.0236259549600765,0
"f15e8d0d-3cfd-46c9-95df-d65f64f7ec09",0.093664134532023,0,0.0319715130913648,0.0310726526426706,0,0.189513031492062,0,0,0.0625223180732884,0,0,0.0351612293692891,0.0145347274755823,0.280345110288935,0.146868836591739,0.0689940033031168,0.00119106473718109,0,0.0441613784027473,0,0,0
"c0b29fdf-3b89-410d-807c-fc5af6be0a05",0.0859452192105536,0,0.0362098725678064,0.0155875660731859,0,0.275631916199603,0,0.00520214299141443,0.023722624490762,0,0.0927516653475357,0,0,0.312264980186578,0.015390749504704,0.0589837151190088,0,0.0104336399569852,0,0.0675932160364794,0,0.000282692315383186
"5dcfcd50-6c7b-416d-ad35-12652a931f33",0.042106488129462,0,0.0133043144146659,0.0364305908047973,0,0.174461748334753,0.0141806450088788,0.00766654677592854,0.00789934898691724,0,0.0934377085904499,0,0.0198694305107775,0.271575892979602,0.121180017521547,0.167459537052191,0,0,0.0273967237569633,0,0,0.00303100713306628
"7239b026-2587-489d-81fe-7bc657b7523c",0.0673359955387736,0,0.0136384111527915,0.120183766271666,0,0.151275277408534,0.0187707791350971,0.021696721204471,0.0196689990212011,0,0.068444493446268,0,0,0.281053881530771,0.116216443114532,0.103327994448678,0,0.00222383890736466,0,0.0161633988198516,0,0
"d14ead6c-67ab-40df-8306-c3b24450f38b",0.0754152328470395,0,0,0.00474263325272352,0,0.227493208452883,0,0.0361561124029058,0.0610306742109622,0,0.0831229866197109,0,0.0165868694069549,0.259521067232962,0.112475287362554,0.118746709135549,0,0,0,0.00470921907575477,0,0
"b454109c-8d98-428a-a066-9e680be72a59",0.0948501363732259,0,0.0333562207379464,0.0374179390561159,0,0.429856570644439,0.038546519512618,0,0,0,0.0876624075971966,0,0.0119557856677356,0.0578359639723828,0.0633749815074394,0.105843199156881,0.0195091662944687,9.92317027531504e-05,0,0.0196918777767976,0,0
