"term","estimate","std.error","statistic","p.value","microbe","padj"
"eo.stat",-0.000906854882697099,0.00428859997708736,-0.211457092650781,0.834062198365822,"o__Desulfovibrionales",0.878808951906399
"eo.stat",-0.000906854882697099,0.00428859997708736,-0.211457092650781,0.834062198365822,"f__Desulfovibrionaceae",0.878808951906399
"eo.stat",-0.000906854882697099,0.00428859997708736,-0.211457092650781,0.834062198365822,"g__Desulfovibrio",0.878808951906399
"eo.stat",-0.00742838509894558,0.0354065695920811,-0.20980245148084,0.835340982242212,"s__Gordonibacter pamelaeae",0.878808951906399
"eo.stat",1.21002584751962e-05,6.26980825748656e-05,0.192992480443843,0.848357940540382,"k__unclassified-p__Fusobacteria",0.884498749666542
"eo.stat",1.21002584751962e-05,6.26980825748656e-05,0.192992480443843,0.848357940540382,"p__Fusobacteria",0.884498749666542
"eo.stat",1.21002584751962e-05,6.26980825748656e-05,0.192992480443843,0.848357940540382,"c__Fusobacteriia",0.884498749666542
"eo.stat",1.21002584751962e-05,6.26980825748656e-05,0.192992480443843,0.848357940540382,"o__Fusobacteriales",0.884498749666542
"eo.stat",-0.000847907763326123,0.00507028351208134,-0.167230838533141,0.868390348466863,"g__Lachnoanaerobaculum",0.901342660797079
"eo.stat",-0.000847907763326123,0.00507028351208134,-0.167230838533141,0.868390348466863,"s__Lachnoanaerobaculum umeaense",0.901342660797079
"eo.stat",0.00147693585645129,0.00951242573392023,0.155263851488975,0.877727202325666,"s__[Clostridium] hylemonae",0.906117498897838
"eo.stat",6.59306920329478e-05,0.000428556666668288,0.15384358046629,0.878836541941774,"g__Flavonifractor",0.906117498897838
"eo.stat",6.59306920329478e-05,0.000428556666668288,0.15384358046629,0.878836541941774,"s__Flavonifractor plautii",0.906117498897838
"eo.stat",0.0137560523049927,0.0953175057506162,0.144318215176374,0.88628294836806,"s__Bacteroides intestinalis",0.911773387148557
"eo.stat",-0.00211255861802247,0.0160626381203575,-0.131520028166796,0.896304434553738,"s__Blautia argi",0.920047598382976
"eo.stat",-0.00278937114988302,0.0327915032490029,-0.0850638389067397,0.932815963611627,"o__Eggerthellales",0.949315793981769
"eo.stat",-0.00278937114988302,0.0327915032490029,-0.0850638389067397,0.932815963611627,"f__Eggerthellaceae",0.949315793981769
"eo.stat",-0.00278937114988302,0.0327915032490029,-0.0850638389067397,0.932815963611627,"g__Gordonibacter",0.949315793981769
"eo.stat",-0.000241968528012213,0.00285168023019044,-0.0848512134882859,0.932983479246599,"c__Betaproteobacteria",0.949315793981769
"eo.stat",-0.0267555219717276,0.35511157473197,-0.0753439872860299,0.940476771577003,"g__Tannerella",0.95485087070591
"eo.stat",4.63760416216907e-05,0.000685119516659753,0.0676904401261162,0.946513125842283,"s__Porphyromonas asaccharolytica",0.958885846441528
"eo.stat",1.83761645737728e-06,4.3838170801617e-05,0.0419181828022234,0.966861412505916,"f__Bacteroidaceae",0.977370775685328
"eo.stat",-0.00225159835973996,0.0936191947968322,-0.0240506059107459,0.980982828818493,"f__Atopobiaceae",0.985220335638443
"eo.stat",-0.00225159835973996,0.0936191947968322,-0.0240506059107459,0.980982828818493,"g__Lancefieldella",0.985220335638443
"eo.stat",-0.00225159835973996,0.0936191947968322,-0.0240506059107459,0.980982828818493,"s__Lancefieldella parvula",0.985220335638443
"eo.stat",1.81714386175578e-05,0.00179086465037599,0.0101467403545783,0.991976163247012,"f__Clostridiaceae",0.994114042909182
"eo.stat",-4.50734948978358e-07,0.000332285146697478,-0.00135647034921101,0.99892731199975,"c__Negativicutes",0.99892731199975
